Year,ANZSCO,Occupation,Skill Level,Automation probability,Employed total ('000)
2010,2342,"Chemists, and Food and Wine Scientists",1,6.6,8.265759323
2010,2343,Environmental Scientists,1,8.6,20.2693687
2010,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,8.150992898
2010,2345,Life Scientists,1,4.3,9.349642885
2010,2346,Medical Laboratory Scientists,1,59.8,22.28514444
2010,2347,Veterinarians,1,3.8,8.24429648
2010,2349,Other Natural and Physical Science Professionals,1,16.1,6.949894058
2010,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,19.67755687
2010,2412,Primary School Teachers,1,5.7,146.8400488
2010,2414,Secondary School Teachers,1,0.8,139.3315886
2010,2415,Special Education Teachers,1,1.1,15.69791725
2010,2422,Vocational Education Teachers,1,5.3,35.76475237
2010,2491,Education Advisers and Reviewers,1,0.4,11.24967826
2010,2492,Private Tutors and Teachers,1,11.9,35.10821279
2010,2493,Teachers of English to Speakers of Other Languages,1,17.1,5.765456195
2010,2512,Medical Imaging Professionals,1,30.2,14.28966432
2010,2513,Occupational and Environmental Health Professionals,1,12,23.25346107
2010,2514,Optometrists and Orthoptists,1,14,2.512793458
2010,2515,Pharmacists,1,1.2,18.923222
2010,2521,Chiropractors and Osteopaths,1,0.8,4.828515988
2010,2522,Complementary Health Therapists,1,2.5,8.637584493
2010,2523,Dental Practitioners,1,0.5,11.387841
2010,2525,Physiotherapists,1,2.1,19.96717703
2010,2526,Podiatrists,1,0.8,2.765610175
2010,2611,ICT Business and Systems Analysts,1,0.7,27.44687818
2010,2613,Software and Applications Programmers,1,27.3,75.10719302
2010,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,31.76338829
2010,2631,Computer Network Professionals,1,3,28.61209329
2010,2633,Telecommunications Engineering Professionals,1,2.5,10.39375138
2010,2711,Barristers,1,3.5,8.386008288
2010,2712,Judicial and Other Legal Professionals,1,11.8,10.71529689
2010,2713,Solicitors,1,3.5,58.76795311
2010,2721,Counsellors,1,5.2,23.39547395
2010,2722,Ministers of Religion,1,1.3,16.84891934
2010,2723,Psychologists,1,0.5,21.134875
2010,2724,Social Professionals,1,24.6,10.56872976
2010,2726,"Welfare, Recreation and Community Arts Workers",1,3.7,19.32906203
2010,3112,Medical Technicians,2,61.7,25.22164494
2010,3113,Primary Products Inspectors,2,33.7,4.451359843
2010,3114,Science Technicians,2,55,15.65313033
2010,3121,"Architectural, Building and Surveying Technicians",2,45.3,57.09826185
2010,3122,Civil Engineering Draftspersons and Technicians,2,63,12.45298576
2010,3123,Electrical Engineering Draftspersons and Technicians,2,77.3,10.17220642
2010,3124,Electronic Engineering Draftspersons and Technicians,2,82.8,4.609915863
2010,3125,Mechanical Engineering Draftspersons and Technicians,2,56.1,7.832439225
2010,3126,Safety Inspectors,2,21.1,3.591750975
2010,3129,Other Building and Engineering Technicians,2,43.5,19.49272171
2010,3131,ICT Support Technicians,2,31,48.00212092
2010,3132,Telecommunications Technical Specialists,2,73.2,4.502373008
2010,3211,Automotive Electricians,3,59.2,8.154485875
2010,3212,Motor Mechanics,3,65.1,91.59493898
2010,3222,Sheetmetal Trades Workers,3,80.7,8.582957255
2010,3223,Structural Steel and Welding Trades Workers,3,83.2,76.92566522
2010,3231,Aircraft Maintenance Engineers,3,52.4,15.61287768
2010,3232,Metal Fitters and Machinists,3,64.4,105.9870425
2010,3233,Precision Metal Trades Workers,3,55.8,7.531854668
2010,3234,Toolmakers and Engineering Patternmakers,3,79,4.86875913
2010,3241,Panelbeaters,3,80.7,14.62254286
2010,3242,Vehicle Body Builders and Trimmers,3,68.2,5.75482543
2010,3243,Vehicle Painters,3,79.6,10.8632218
2010,3311,Bricklayers and Stonemasons,3,83.1,33.34591769
2010,3312,Carpenters and Joiners,3,72,112.9929135
2010,3321,Floor Finishers,3,80.6,10.53829203
2010,3322,Painting Trades Workers,3,75.2,43.46104881
2010,3331,Glaziers,3,73,11.5904822
2010,3332,Plasterers,3,77.5,36.93068244
2010,3333,Roof Tilers,3,90,7.73696612
2010,3334,Wall and Floor Tilers,3,80.6,16.11617763
2010,3341,Plumbers,3,40.3,82.67937161
2010,3411,Electricians,3,27.7,134.9005156
2010,3421,Airconditioning and Refrigeration Mechanics,3,56.3,23.94224484
2010,3422,Electrical Distribution Trades Workers,3,7.3,12.2280359
2010,3423,Electronics Trades Workers,3,47.9,37.19541263
2010,3424,Telecommunications Trades Workers,3,44.8,22.60241847
2010,3511,Bakers and Pastrycooks,3,89,28.05938844
2010,3512,Butchers and Smallgoods Makers,3,86.4,17.49520052
2010,3513,Chefs,2,52.2,68.7576283
2010,3514,Cooks,3,86.2,36.12730841
2010,3612,Shearers,3,61.8,4.121035435
2010,3613,Veterinary Nurses,3,42.6,7.50630286
2010,3622,Gardeners,3,66,60.66725445
2010,3623,Greenkeepers,3,66,14.96727299
2010,3624,Nurserypersons,3,66,4.2756981
2010,3911,Hairdressers,3,15.8,53.10749742
2010,3921,Print Finishers and Screen Printers,3,90.1,4.772805378
2010,3922,Graphic Pre-press Trades Workers,3,74.8,3.386079248
2010,3923,Printers,3,83,18.5722111
2010,3931,Canvas and Leather Goods Makers,3,69.9,2.851958488
2010,3932,Clothing Trades Workers,3,80.9,9.929166063
2010,3933,Upholsterers,3,39,2.941382693
2010,3941,Cabinetmakers,3,91.3,27.16973852
2010,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,5.562224798
2010,3991,Boat Builders and Shipwrights,3,76,4.807548468
2010,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,8.80566513
2010,3993,"Gallery, Library and Museum Technicians",2,90.7,7.040542745
2010,3994,Jewellers,3,95,4.43477209
2010,3995,Performing Arts Technicians,3,49.6,10.42343274
2010,3996,Signwriters,3,93.3,6.213383123
2010,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,13.39841372
2010,4111,Ambulance Officers and Paramedics,2,49.4,10.8839731
2010,4112,"Dental Hygienists, Technicians and Therapists",2,67,6.288444565
2010,4116,Massage Therapists,2,27.2,13.64236144
2010,4117,Welfare Support Workers,2,12.7,49.61065866
2010,4211,Child Carers,4,8.4,107.478977
2010,4221,Education Aides,4,56,64.42764754
2010,4231,Aged and Disabled Carers,4,55,114.1633925
2010,4233,Nursing Support and Personal Care Workers,4,47.4,79.88240483
2010,4234,Special Care Workers,4,9.3,3.04350795
2010,4311,Bar Attendants and Baristas,4,77,75.31648333
2010,4313,Gaming Workers,4,76.9,9.516988073
2010,4314,Hotel Service Managers,3,94,9.311208485
2010,4315,Waiters,4,93.6,113.5837409
2010,4319,Other Hospitality Workers,5,66.2,3.8421019
2010,4412,Fire and Emergency Workers,3,19,14.04402841
2010,4413,Police,2,10.4,51.55545587
2010,4421,Prison Officers,4,54.6,12.23863141
2010,4422,Security Officers and Guards,5,83.1,49.5681695
2010,4512,Driving Instructors,3,13,4.476177228
2010,4513,Funeral Workers,2,39,4.03440141
2010,4515,Personal Care Consultants,4,35.1,4.191003995
2010,4516,Tourism and Travel Advisers,4,45.6,23.58817665
2010,4517,Travel Attendants,3,35.4,10.32451923
2010,4518,Other Personal Service Workers,4,51.8,11.23645391
2010,4521,Fitness Instructors,4,8.3,20.63811422
2010,4523,"Sports Coaches, Instructors and Officials",3,8.9,24.48739519
2010,4524,Sportspersons,3,40.3,9.060208983
2010,5111,"Contract, Program and Project Administrators",2,34.7,102.2413912
2010,5121,Office Managers,2,1.4,128.9183564
2010,5122,Practice Managers,2,60.2,13.62186966
2010,5211,Personal Assistants,3,85.1,56.27017022
2010,5212,Secretaries,3,95.4,76.48330954
2010,5311,General Clerks,4,96,180.9012078
2010,5321,Keyboard Operators,4,95.1,74.839719
2010,5411,Call or Contact Centre Workers,3,52.3,34.59308572
2010,5412,Information Officers,4,95.9,63.82427748
2010,5421,Receptionists,4,91.6,171.2413529
2010,5511,Accounting Clerks,4,97.2,132.2381628
2010,5512,Bookkeepers,4,97.7,116.0560797
2010,5513,Payroll Clerks,4,97,35.07974249
2010,5521,Bank Workers,4,97.8,51.96837952
2010,5522,Credit and Loans Officers,4,90.1,26.06328609
2010,5523,"Insurance, Money Market and Statistical Clerks",4,92.6,25.86737612
2010,5612,Couriers and Postal Deliverers,5,77.8,48.24644358
2010,5613,Filing and Registry Clerks,5,94.5,21.36964803
2010,5614,Mail Sorters,5,77.2,14.75592928
2010,5615,Survey Interviewers,5,94,3.794029065
2010,5619,Other Clerical and Office Support Workers,5,96.7,8.258829663
2010,5911,Purchasing and Supply Logistics Clerks,4,75.3,83.81732892
2010,5912,Transport and Despatch Clerks,4,83.5,30.87147416
2010,5991,Conveyancers and Legal Executives,2,86.5,9.847239308
2010,5992,Court and Legal Clerks,3,87.5,13.58793716
2010,5993,Debt Collectors,4,95,12.64642309
2010,5994,Human Resource Clerks,4,90,11.34531095
2010,5995,Inspectors and Regulatory Officers,4,42.8,33.85163098
2010,5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",3,96.6,6.040773005
2010,5997,Library Assistants,4,96.3,8.072527253
2010,5999,Other Miscellaneous Clerical and Administrative Workers,4,67.3,17.67782661
2010,6111,"Auctioneers, and Stock and Station Agents",3,34.7,4.820009615
2010,6112,Insurance Agents,3,88.5,11.34583789
2010,6113,Sales Representatives,4,77.9,104.4391498
2010,6121,Real Estate Sales Agents,3,79.5,81.04213981
2010,6211,Sales Assistants (General),5,91.7,494.6891255
2010,6212,ICT Sales Assistants,5,92.3,18.25629869
2010,6213,Motor Vehicle and Vehicle Parts Salespersons,4,92.3,33.22826172
2010,6214,Pharmacy Sales Assistants,5,92.3,34.83456142
2010,6215,Retail Supervisors,4,28,35.80540726
2010,6217,Street Vendors and Related Salespersons,5,94,10.58844745
2010,6219,Other Sales Assistants and Salespersons,5,96.2,15.41775729
2010,6311,Checkout Operators and Office Cashiers,5,96.9,130.8033853
2010,6392,Retail and Wool Buyers,3,64.1,6.64814728
2010,6393,Telemarketers,5,99,10.5285605
2010,6394,Ticket Salespersons,5,93.2,15.83712034
2010,6395,Visual Merchandisers,4,28.4,7.74447149
2010,7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",4,84.4,2.850516645
2010,7112,Industrial Spraypainters,4,79.6,7.933725303
2010,7113,Paper and Wood Processing Machine Operators,4,80.1,6.113156065
2010,7114,Photographic Developers and Printers,4,67.1,1.547283155
2010,7115,Plastics and Rubber Production Machine Operators,4,87.9,7.906970433
2010,7116,Sewing Machinists,4,89,13.7626885
2010,7117,Textile and Footwear Production Machine Operators,4,71.7,2.795518505
2010,7119,Other Machine Operators,4,75.2,10.76382069
2010,7121,"Crane, Hoist and Lift Operators",4,72,13.66704162
2010,7122,"Drillers, Miners and Shot Firers",4,75,40.04810944
2010,7123,Engineering Production Workers,4,81.8,24.36377934
2010,7129,Other Stationary Plant Operators,4,61.7,20.09046763
2010,7211,"Agricultural, Forestry and Horticultural Plant Operators",4,79,14.03279751
2010,7212,Earthmoving Plant Operators,4,93.2,54.89662059
2010,7213,Forklift Drivers,4,91,59.89150675
2010,7219,Other Mobile Plant Operators,4,82.1,11.54532992
2010,7311,Automobile Drivers,4,78.7,37.92250532
2010,7312,Bus and Coach Drivers,4,82.3,31.76268377
2010,7313,Train and Tram Drivers,4,75.8,11.03276765
2010,7321,Delivery Drivers,4,78.7,40.23412855
2010,7331,Truck Drivers,4,78.4,164.1061022
2010,7411,Storepersons,4,76.4,106.8120334
2010,8111,Car Detailers,5,37,17.36608787
2010,8112,Commercial Cleaners,5,65.5,158.2357172
2010,8113,Domestic Cleaners,5,69,27.97098503
2010,8114,Housekeepers,5,70.6,23.93555837
2010,8115,Laundry Workers,5,73.1,19.09539442
2010,8116,Other Cleaners,5,78.5,9.807963663
2010,8211,Building and Plumbing Labourers,5,85.8,48.51006663
2010,8212,Concreters,5,90,36.00813806
2010,8213,Fencers,4,85.6,11.77326899
2010,8214,Insulation and Home Improvement Installers,4,67.3,19.63666858
2010,8215,Paving and Surfacing Labourers,5,87.2,9.715724798
2010,8216,Railway Track Workers,4,87.2,7.2669646
2010,8217,Structural Steel Construction Workers,4,77.7,17.39766019
2010,8219,Other Construction and Mining Labourers,5,56.7,6.417618073
2010,8311,Food and Drink Factory Workers,5,74.2,30.57230988
2010,8312,"Meat Boners and Slicers, and Slaughterers",4,86.4,12.68945758
2010,8313,"Meat, Poultry and Seafood Process Workers",5,85.2,15.32583074
2010,8321,Packers,5,60.1,57.70304726
2010,8322,Product Assemblers,5,95.2,32.36809752
2010,8393,Product Quality Controllers,4,97,16.92780718
2010,8394,Timber and Wood Process Workers,5,79.4,8.264139843
2010,8399,Other Factory Process Workers,5,81.8,9.679042595
2010,8413,Forestry and Logging Workers,4,81.8,4.1812211
2010,8414,Garden and Nursery Labourers,5,95,35.30191677
2010,8415,Livestock Farm Workers,5,61.8,33.95150272
2010,8419,"Other Farm, Forestry and Garden Workers",5,67.5,10.06915006
2010,8511,Fast Food Cooks,5,82.8,33.38924926
2010,8512,Food Trades Assistants,5,84.3,4.356851415
2010,8513,Kitchenhands,5,84.3,113.7863955
2010,8911,Freight and Furniture Handlers,5,76.7,16.66078361
2010,8912,Shelf Fillers,5,64,71.93495994
2010,8991,Caretakers,5,66,6.752692155
2010,8992,Deck and Fishing Hands,4,69.4,9.75937362
2010,8993,Handypersons,5,65.4,41.3161381
2010,8994,Motor Vehicle Parts and Accessories Fitters,4,66.6,14.95730448
2010,8995,Printing Assistants and Table Workers,4,80.4,6.260734673
2010,8996,Recycling and Rubbish Collectors,5,78,1.876016743
2010,8997,Vending Machine Attendants,5,89.2,5.214715885
2010,8999,Other Miscellaneous Labourers,5,75.1,58.59589981
2010,2725,Social Workers,1,3.7,20.01122225
2010,3111,Agricultural Technicians,2,73.1,1.27864382
2010,3221,"Metal Casting, Forging and Finishing Trades Workers",3,92.2,2.052996465
2010,3611,Animal Attendants and Trainers,3,73.9,11.59098826
2010,4114,Enrolled and Mothercraft Nurses,2,5.8,29.04415584
2010,4312,Cafe Workers,5,92.9,19.54002495
2010,4511,Beauty Therapists,4,35.1,23.47437156
2010,4514,"Gallery, Museum and Tour Guides",4,61,7.071652558
2010,4522,Outdoor Adventure Guides,4,8.3,1.782568748
2010,6216,Service Station Attendants,5,75.5,7.986644235
2010,6391,Models and Sales Demonstrators,5,54.4,9.89721601
2010,6399,Other Sales Support Workers,5,78.6,3.1244492
2010,2511,Nutrition Professionals,1,0.4,5.06298169
2010,2524,Occupational Therapists,1,0.8,10.06375376
2010,2527,Audiologists and Speech Pathologists \ Therapists,1,0.6,4.77137959
2010,3621,Florists,3,40,5.356911815
2010,5611,Betting Clerks,5,76.9,3.275730085
2010,2519,Other Health Diagnostic and Promotion Professionals,1,41.9,7.121049173
2010,4113,Diversional Therapists,3,9.1,5.38276628
2010,4232,Dental Assistants,4,60.1,20.24902297
2010,5616,Switchboard Operators,5,96.1,5.09091575
2011,1111,Chief Executives and Managing Directors,1,14,57.04908242
2011,1112,General Managers,1,14,46.41094354
2011,1211,Aquaculture Farmers,1,31.2,2.417282818
2011,1212,Crop Farmers,1,51,43.62512783
2011,1213,Livestock Farmers,1,37.4,81.48957385
2011,1214,Mixed Crop and Livestock Farmers,1,59,31.0364536
2011,1311,"Advertising, Public Relations and Sales Managers",1,1.5,128.1233908
2011,1321,Corporate Services Managers,1,38.9,9.345858593
2011,1322,Finance Managers,1,6.9,48.57712531
2011,1323,Human Resource Managers,1,11.3,44.90485129
2011,1324,Policy and Planning Managers,1,25,25.68607065
2011,1325,Research and Development Managers,1,1.7,9.013808168
2011,1331,Construction Managers,1,9.5,77.85290456
2011,1332,Engineering Managers,1,25,13.93844664
2011,1333,"Importers, Exporters and Wholesalers",1,23.9,21.66692842
2011,1334,Manufacturers,1,3,24.40258039
2011,1335,Production Managers,1,5.5,51.10526108
2011,1336,"Supply, Distribution and Procurement Managers",1,59,32.71038133
2011,1342,Health and Welfare Services Managers,1,5,17.72316771
2011,1343,School Principals,1,0.7,18.45533751
2011,1344,Other Education Managers,1,0.7,8.121268933
2011,1351,ICT Managers,1,3.5,44.24881303
2011,1391,Commissioned Officers (Management),1,25,1.750157085
2011,1399,Other Specialist Managers,1,13.1,47.18333558
2011,1411,Cafe and Restaurant Managers,2,8.3,64.09240398
2011,1412,Caravan Park and Camping Ground Managers,2,25,3.920208175
2011,1413,Hotel and Motel Managers,2,0.4,21.23728862
2011,1414,Licensed Club Managers,2,25,8.560000598
2011,1419,Other Accommodation and Hospitality Managers,2,26.1,8.30623534
2011,1421,Retail Managers,2,16.1,235.1624591
2011,1491,"Amusement, Fitness and Sports Centre Managers",2,23.7,11.22849332
2011,1492,Call or Contact Centre and Customer Service Managers,2,49.9,40.67403611
2011,1493,Conference and Event Organisers,2,4.9,22.65201062
2011,1494,Transport Services Managers,2,59,18.33921394
2011,1499,"Other Hospitality, Retail and Service Managers",2,26.4,66.14707281
2011,2111,"Actors, Dancers and Other Entertainers",1,21.4,7.84492509
2011,2112,Music Professionals,1,5.2,10.17471667
2011,2113,Photographers,1,2.1,11.9089051
2011,2114,Visual Arts and Crafts Professionals,1,16.5,6.757522638
2011,2121,"Artistic Directors, and Media Producers and Presenters",1,10,9.38600458
2011,2122,"Authors, and Book and Script Editors",1,38.5,4.708153635
2011,2123,"Film, Television, Radio and Stage Directors",1,8.5,7.877853973
2011,2124,Journalists and Other Writers,1,17,21.59066745
2011,2211,Accountants,1,94.3,161.5336667
2011,2212,"Auditors, Company Secretaries and Corporate Treasurers",1,76.3,17.00529617
2011,2221,Financial Brokers,2,36,23.31149647
2011,2222,Financial Dealers,1,20.5,18.29233161
2011,2223,Financial Investment Advisers and Managers,1,43.8,44.81782215
2011,2231,Human Resource Professionals,1,24.8,62.34111176
2011,2232,ICT Trainers,1,1.4,4.484485553
2011,2233,Training and Development Professionals,1,1.4,28.92731727
2011,2241,"Actuaries, Mathematicians and Statisticians",1,11.9,6.151529855
2011,2242,"Archivists, Curators and Records Managers",1,56,8.55644962
2011,2243,Economists,1,43,4.742453975
2011,2244,Intelligence and Policy Analysts,1,23,21.42815062
2011,2245,Land Economists and Valuers,1,67.6,8.848690383
2011,2246,Librarians,1,59.5,12.11694318
2011,2247,Management and Organisation Analysts,1,10.9,43.46625226
2011,2249,Other Information and Organisation Professionals,1,35.2,17.3631725
2011,2251,Advertising and Marketing Professionals,1,58.2,46.283916
2011,2252,ICT Sales Professionals,1,15.1,14.59615693
2011,2253,Public Relations Professionals,1,18,19.76869448
2011,2254,Technical Sales Representatives,1,21.7,34.8463731
2011,2311,Air Transport Professionals,1,25.5,14.81071119
2011,2312,Marine Transport Professionals,1,20,9.13453296
2011,2321,Architects and Landscape Architects,1,2.2,22.61029495
2011,2322,Surveyors and Spatial Scientists,1,48.7,15.29039606
2011,2323,"Fashion, Industrial and Jewellery Designers",1,3.1,10.99515853
2011,2324,"Graphic and Web Designers, and Illustrators",1,7.3,52.80286369
2011,2325,Interior Designers,1,15.1,8.817110723
2011,2326,Urban and Regional Planners,1,13,9.525904885
2011,2331,Chemical and Materials Engineers,1,1.8,7.504827725
2011,2332,Civil Engineering Professionals,1,1.9,48.53501609
2011,2333,Electrical Engineers,1,10,17.7327395
2011,2334,Electronics Engineers,1,12.9,8.102599373
2011,2335,"Industrial, Mechanical and Production Engineers",1,2.1,30.8096311
2011,2336,Mining Engineers,1,12,9.478379608
2011,2339,Other Engineering Professionals,1,2.2,7.211934585
2011,2341,Agricultural and Forestry Scientists,1,1.1,6.173632773
2011,2342,"Chemists, and Food and Wine Scientists",1,6.6,10.44237866
2011,2343,Environmental Scientists,1,8.6,22.01977
2011,2344,"Geologists, Geophysicists and Hydrogeologists",1,53.2,9.2995647
2011,2345,Life Scientists,1,4.3,8.42226626
2011,2346,Medical Laboratory Scientists,1,59.8,21.4949042
2011,2347,Veterinarians,1,3.8,8.340973495
2011,2349,Other Natural and Physical Science Professionals,1,16.1,10.66017199
2011,2411,Early Childhood (Pre-primary School) Teachers,1,5.1,19.57174913
2011,2412,Primary School Teachers,1,5.7,145.8324597
2011,2414,Secondary School Teachers,1,0.8,127.7937286
2011,2422,Vocational Education Teachers,1,5.3,35.02551303
2011,2491,Education Advisers and Reviewers,1,0.4,12.90185396
2011,2492,Private Tutors and Teachers,1,11.9,32.80477915
2011,2512,Medical Imaging Professionals,1,30.2,18.09699845
2011,2513,Occupational and Environmental Health Professionals,1,12,27.72507728
2011,2514,Optometrists and Orthoptists,1,14,4.833815535
2011,2515,Pharmacists,1,1.2,24.16301016
2011,2519,Other Health Diagnostic and Promotion Professionals,1,41.9,7.142338008
2011,2521,Chiropractors and Osteopaths,1,0.8,2.746875483
2011,2522,Complementary Health Therapists,1,2.5,8.528740663
2011,2523,Dental Practitioners,1,0.5,12.76023152
2011,2524,Occupational Therapists,1,0.8,10.00630287
2011,2525,Physiotherapists,1,2.1,16.72536283
2011,2611,ICT Business and Systems Analysts,1,0.7,26.52417883
2011,2613,Software and Applications Programmers,1,27.3,87.60900335
2011,2621,"Database and Systems Administrators, and ICT Security Specialists",1,3,34.18112551
2011,2631,Computer Network Professionals,1,3,24.6879383
2011,2633,Telecommunications Engineering Professionals,1,2.5,11.37599438
2011,2711,Barristers,1,3.5,6.95633589
2011,2713,Solicitors,1,3.5,55.37358665
2011,2721,Counsellors,1,5.2,13.41583118
2011,2722,Ministers of Religion,1,1.3,15.94060762
2011,2723,Psychologists,1,0.5,22.15776544
2011,2724,Social Professionals,1,24.6,10.84510436
2011,2725,Social Workers,1,3.7,21.93765672
2011,2726,"Welfare, Recreation and Community Arts Workers",1,3.7,25.08468952
2011,3111,Agricultural Technicians,2,73.1,1.619972033
2011,3112,Medical Technicians,2,61.7,24.74845083
2011,3113,Primary Products Inspectors,2,33.7,5.696736413
2011,3114,Science Technicians,2,55,15.4232209
2011,3121,"Architectural, Building and Surveying Technicians",2,45.3,52.8347127
2011,3122,Civil Engineering Draftspersons and Technicians,2,63,10.13164339
2011,3123,Electrical Engineering Draftspersons and Technicians,2,77.3,8.523052565
2011,3124,Electronic Engineering Draftspersons and Technicians,2,82.8,3.729142678
2011,3125,Mechanical Engineering Draftspersons and Technicians,2,56.1,5.243914205
2011,3126,Safety Inspectors,2,21.1,3.840692843
2011,3129,Other Building and Engineering Technicians,2,43.5,21.11011969
2011,3131,ICT Support Technicians,2,31,52.78210009
2011,3132,Telecommunications Technical Specialists,2,73.2,6.017274085
2011,3211,Automotive Electricians,3,59.2,9.75121569
2011,3212,Motor Mechanics,3,65.1,92.48116027
2011,3221,"Metal Casting, Forging and Finishing Trades Workers",3,92.2,2.93187524
2011,3222,Sheetmetal Trades Workers,3,80.7,8.66525927
2011,3223,Structural Steel and Welding Trades Workers,3,83.2,74.97413985
2011,3231,Aircraft Maintenance Engineers,3,52.4,13.50999063
2011,3232,Metal Fitters and Machinists,3,64.4,109.3260896
2011,3233,Precision Metal Trades Workers,3,55.8,8.445929185
2011,3234,Toolmakers and Engineering Patternmakers,3,79,4.010134588
2011,3241,Panelbeaters,3,80.7,15.428905
2011,3242,Vehicle Body Builders and Trimmers,3,68.2,4.988426413
2011,3243,Vehicle Painters,3,79.6,10.20173493
2011,3311,Bricklayers and Stonemasons,3,83.1,31.87617834
2011,3312,Carpenters and Joiners,3,72,128.6732275
2011,3321,Floor Finishers,3,80.6,11.50311908
2011,3322,Painting Trades Workers,3,75.2,43.9146938
2011,3331,Glaziers,3,73,9.969464168
2011,3332,Plasterers,3,77.5,37.3521321
2011,3333,Roof Tilers,3,90,9.934683833
2011,3334,Wall and Floor Tilers,3,80.6,19.18318455
2011,3341,Plumbers,3,40.3,77.69600133
2011,3411,Electricians,3,27.7,136.6144607
2011,3421,Airconditioning and Refrigeration Mechanics,3,56.3,21.24156176
2011,3422,Electrical Distribution Trades Workers,3,7.3,8.650290905
2011,3423,Electronics Trades Workers,3,47.9,32.07526482
2011,3424,Telecommunications Trades Workers,3,44.8,20.67421454
2011,3511,Bakers and Pastrycooks,3,89,27.64068533
2011,3512,Butchers and Smallgoods Makers,3,86.4,22.15814798
2011,3513,Chefs,2,52.2,70.16952655
2011,3514,Cooks,3,86.2,37.92431773
2011,3611,Animal Attendants and Trainers,3,73.9,13.82909293
2011,3622,Gardeners,3,66,66.72847744
2011,3623,Greenkeepers,3,66,15.27574039
2011,3624,Nurserypersons,3,66,3.06412345
2011,3911,Hairdressers,3,15.8,50.87742525
2011,3921,Print Finishers and Screen Printers,3,90.1,4.041375065
2011,3922,Graphic Pre-press Trades Workers,3,74.8,4.028517015
2011,3923,Printers,3,83,14.71367632
2011,3931,Canvas and Leather Goods Makers,3,69.9,2.758562863
2011,3932,Clothing Trades Workers,3,80.9,11.09653563
2011,3933,Upholsterers,3,39,2.672973628
2011,3941,Cabinetmakers,3,91.3,28.53089779
2011,3942,Wood Machinists and Other Wood Trades Workers,3,90.7,5.811642335
2011,3991,Boat Builders and Shipwrights,3,76,5.847122105
2011,3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",3,60.3,9.876538333
2011,3993,"Gallery, Library and Museum Technicians",2,90.7,6.560492105
2011,3994,Jewellers,3,95,6.123264355
2011,3995,Performing Arts Technicians,3,49.6,10.24463017
2011,3996,Signwriters,3,93.3,4.93986024
2011,3999,Other Miscellaneous Technicians and Trades Workers,3,46.6,13.13163788
2011,4111,Ambulance Officers and Paramedics,2,49.4,12.82068239
2011,4112,"Dental Hygienists, Technicians and Therapists",2,67,7.448268408
2011,4113,Diversional Therapists,3,9.1,4.458110488
2011,4114,Enrolled and Mothercraft Nurses,2,5.8,29.46949112
2011,4116,Massage Therapists,2,27.2,12.23226654
2011,4117,Welfare Support Workers,2,12.7,48.63433683
2011,4211,Child Carers,4,8.4,107.5062531
2011,4221,Education Aides,4,56,73.94629155
2011,4231,Aged and Disabled Carers,4,55,112.4417958
2011,4233,Nursing Support and Personal Care Workers,4,47.4,85.19024029
2011,4234,Special Care Workers,4,9.3,1.818763253
2011,4311,Bar Attendants and Baristas,4,77,85.33700269
2011,4312,Cafe Workers,5,92.9,19.10274697
2011,4313,Gaming Workers,4,76.9,5.759195855
2011,4314,Hotel Service Managers,3,94,6.632010453
2011,4315,Waiters,4,93.6,112.0367664
2011,4319,Other Hospitality Workers,5,66.2,3.432063743
2011,4412,Fire and Emergency Workers,3,19,17.1358679
2011,4413,Police,2,10.4,50.2053046
2011,4421,Prison Officers,4,54.6,14.1516904
2011,4422,Security Officers and Guards,5,83.1,53.58010085
2011,4512,Driving Instructors,3,13,5.992924625
2011,4513,Funeral Workers,2,39,3.266235125
2011,4516,Tourism and Travel Advisers,4,45.6,23.76437909
2011,4517,Travel Attendants,3,35.4,12.43203566
2011,4518,Other Personal Service Workers,4,51.8,12.99316214
2011,4521,Fitness Instructors,4,8.3,25.47725247
2011,4523,"Sports Coaches, Instructors and Officials",3,8.9,35.62637696
2011,4524,Sportspersons,3,40.3,10.60353484
2011,5111,"Contract, Program and Project Administrators",2,34.7,95.061835
2011,5121,Office Managers,2,1.4,139.1230577
2011,5212,Secretaries,3,95.4,73.895997
2011,5311,General Clerks,4,96,184.5822033
2011,5321,Keyboard Operators,4,95.1,76.11754085
2011,5411,Call or Contact Centre Workers,3,52.3,34.84227057
2011,5412,Information Officers,4,95.9,68.74543066
2011,5421,Receptionists,4,91.6,172.0357009
2011,5511,Accounting Clerks,4,97.2,139.2085117
2011,5512,Bookkeepers,4,97.7,114.3757661
2011,5513,Payroll Clerks,4,97,35.83860504
2011,5521,Bank Workers,4,97.8,54.26451357
2011,5522,Credit and Loans Officers,4,90.1,26.83868828
2011,5523,"Insurance, Money Market and Statistical Clerks",4,92.6,31.51803566
2011,5612,Couriers and Postal Deliverers,5,77.8,47.94054608
2011,5613,Filing and Registry Clerks,5,94.5,24.7562929
